x_1,x_2,x_3,x_4,x_5,x_6,y
1.41904641012972,1.48472966349863,-3.50643305609604,-2.32651234889248,-3.39278626178831,5.45772503171348,-164.710991073234
1.12365147435839,-1.40105356266063,-3.49871813188021,-2.32581514450994,-3.71283551472532,5.39544913863009,-186.584790343561
0.737540805621752,-2.85827914483418,-3.49100320766438,-2.32510413410004,-3.87734622977427,5.33376445500981,-199.729522499374
0.291783819991611,-1.23650148888537,-3.48328828344855,-2.32437931766275,-3.88427284504142,5.27266536826945,-194.035367937908
-0.177750467830205,1.7829543623136,-3.47557335923271,-2.32364069519809,-3.73775828652838,5.2121463191083,-179.099421157954
-0.633279739639325,2.755378072898,-3.46785843501688,-2.32288826670605,-3.447579196916,5.15220180100227,-175.130930566166
-1.03814862788265,0.426277520581521,-3.46014351080105,-2.32212203218663,-3.02842619099881,5.09282635970285,-189.55713392662
-1.35977828674761,-2.45878719760063,-3.45242858658521,-2.32134199163984,-2.49906156188361,5.03401459274087,-205.7274865889
-1.57228793514882,-2.23891783134586,-3.44471366236938,-2.32054814506567,-1.88139647062039,4.97576114893488,-202.137263637214
-1.65857742222267,0.918209437017127,-3.43699873815355,-2.31974049246412,-1.19952782437764,4.91806072790434,-179.490900644092
-1.61170323618978,2.84563997111691,-3.42928381393772,-2.3189190338352,-0.478772053542527,4.86090807958726,-162.69766363445
-1.43543723239319,0.809757967126947,-3.42156888972188,-2.3180837691789,0.255270897218336,4.80429800376257,-168.239934584097
-1.14396312098313,-2.40958723969975,-3.41385396550605,-2.31723469849522,0.977594589227175,4.74822534957693,-180.657410936926
-0.760735137169371,-2.10504986010773,-3.40613904129022,-2.31637182178417,1.66458029391312,4.69268501507607,-171.085738674531
-0.316590734157817,1.37943834556215,-3.39842411707438,-2.31549513904574,2.29468969176431,4.63767194674056,-142.172434935061
0.152730834074754,2.72524286729412,-3.39070919285855,-2.31460465027993,2.84904251679019,4.58318113902603,-127.040655507884
0.609464366368284,-0.283021314511229,-3.38299426864272,-2.31370035548674,3.3118705756375,4.52920763390771,-138.265452646731
1.01685759116499,-2.85060377655936,-3.37527934442689,-2.31278225466618,3.67084425353661,4.47574652042926,-148.250332853407
1.34212853523565,-0.654824060177085,-3.36756442021105,-2.31185034781824,3.91727190060987,4.42279293425603,-130.492088371175
1.55910341185105,2.66200815836242,-3.35984949599522,-2.31090463494293,4.04617629237889,4.37034205723236,-108.484055836955
1.65032276375051,1.28912711613165,-3.35213457177939,-2.30994511604023,4.05625562337208,4.31838911694325,-115.888506247318
1.6084463845439,-2.42150407455023,-3.34441964756355,-2.30897179111017,3.94973919137084,4.26692938628011,-139.839100855629
1.43684396783074,-1.68658001319966,-3.33670472334772,-2.30798466015272,3.73215005139244,4.21595818301065,-138.353764320907
1.14932395589323,2.21597598666299,-3.32898979913189,-2.3069837231679,3.41198847019251,4.16547086935281,-119.553582749695
0.76902240687002,1.83965989673453,-3.32127487491606,-2.3059689801557,3.0003510161872,4.11546285155285,-128.139099826633
0.326541290652327,-2.17048739716776,-3.31355995070022,-2.30494043111612,2.51050061090204,4.06592957946733,-159.092032841501
-0.142513979553681,-1.83140151919331,-3.30584502648439,-2.30389807604917,1.95740289069089,4.0168665461491,-165.198707624841
-0.600399630962924,2.25068879064813,-3.29813010226856,-2.30284191495484,1.35724383303047,3.96826928743721,-148.94395410758
-1.01027068370605,1.60468595636523,-3.29041517805272,-2.30177194783313,0.726942846487362,3.92013338155076,-160.360243342876
-1.33914577957525,-2.47930371678454,-3.28270025383689,-2.30068817468404,0.0836744664620347,3.87245444868655,-192.481882724622
-1.56056111423526,-1.17593161795751,-3.27498532962106,-2.29959059550758,-0.55558950017746,3.82522815062055,-190.93192900891
-1.65669991722558,2.71673586695098,-3.26727040540522,-2.29847921030374,-1.17450702051807,3.77845019031321,-173.112118250475
-1.61982612551401,0.449121567687346,-3.25955548118939,-2.29735401907253,-1.75775331844366,3.73211631151846,-190.763754334994
-1.4529068862674,-2.85896302375651,-3.25184055697356,-2.29621502181394,-2.2913617236997,3.68622229839643,-213.219420279104
-1.16937379750792,0.519549783634334,-3.24412563275773,-2.29506221852797,-2.76301252137595,3.64076397512987,-193.934284240722
-0.792042099056855,2.63155032608654,-3.23641070854189,-2.29389560921462,-3.16226612120838,3.59573720554422,-181.326146343394
-0.351274783925044,-1.65356124237744,-3.22869578432606,-2.2927151938739,-3.48073849238216,3.55113789273122,-206.175562941034
0.117460640218073,-1.86312365630873,-3.22098086011023,-2.2915209725058,-3.71221834379756,3.50696197867618,-205.060554366145
0.576446137846718,2.57262720609276,-3.2132659358944,-2.29031294511033,-3.85272694473459,3.46320544388874,-176.340148374621
0.988748227056832,0.427139208884904,-3.20555101167856,-2.28909111168747,-3.90052275493205,3.41986430703712,-186.462862089762
1.32118992986216,-2.82393308068105,-3.19783608746273,-2.28785547223724,-3.85605415024535,3.37693462458591,-203.009937976038
1.54702044546803,1.32939623696401,-3.1901211632469,-2.28660602675964,-3.72186447949392,3.33441249043719,-175.63184031239
1.6480677242027,1.89931042114851,-3.18240623903106,-2.28534277525465,-3.50245446399328,3.2922940355752,-169.862982167113
1.61620072955222,-2.67693924881094,-3.17469131481523,-2.28406571772229,-3.20410755220738,3.25057542771422,-195.469952436629
1.45398372351688,0.0915102664180483,-3.1669763905994,-2.28277485416256,-2.83468427058335,3.20925287094996,-177.591757612181
1.17446992648794,2.56304244443478,-3.15926146638356,-2.28147018457544,-2.40339187407441,3.16832260541411,-162.503392724846
0.800151155348129,-2.2133888825982,-3.15154654216773,-2.28015170896095,-1.92053570523864,3.12778090693228,-190.773320083048
0.361147959944163,-0.655673025189792,-3.1438316179519,-2.27881942731908,-1.39725863070693,3.08762408668513,-181.559622523342
-0.107214106613813,2.75845744160698,-3.13611669373607,-2.27747333964984,-0.845274751781996,3.0478484908727,-160.957171132878
-0.567247052005489,-1.94398421849127,-3.12840176952023,-2.27611344595322,-0.276603296966929,3.00845050038201,-189.060131172177
-0.981933108672496,-0.86165400177968,-3.1206868453044,-2.27473974622922,0.296691785679444,2.96942653045773,-181.983574047443
-1.31790346638247,2.76656602064848,-3.11297192108857,-2.27335224047784,0.862751492736049,2.93077303037603,-159.00483267207
-1.54812338179192,-2.04852845329263,-3.10525699687273,-2.27195092869909,1.41015618445856,2.89248648312148,-185.751131193533
-1.65406760056568,-0.545996928535434,-3.0975420726569,-2.27053581089296,1.92814084998517,2.85456340506705,-174.487996072868
-1.62721104095904,2.60544547506469,-3.08982714844107,-2.26910688705946,2.40678793811823,2.81700034565716,-151.774005502646
-1.46971478706586,-2.46378846062509,-3.08211222422524,-2.26766415719857,2.83719512096383,2.77979388709371,-178.348827466879
-1.19425219147173,0.315132943239247,-3.0743973000094,-2.26620762131031,3.21161601108278,2.74294064402508,-156.949585041939
-0.822989080422085,2.02169017747174,-3.06668237579357,-2.26473727939468,3.52357249855585,2.70643726323813,-141.264012759593
-0.385800121993459,-2.84375646366559,-3.05896745157774,-2.26325313145166,3.76793800068197,2.67028042335308,-165.564322835051
0.082135118080179,1.61667354890741,-3.0512525273619,-2.26175517748127,3.94099151350111,2.63446683452133,-133.941170222348
0.543162993200373,0.659349397175196,-3.04353760314607,-2.26024341748351,4.04044291202533,2.59899323812608,-135.480254155833
0.960185676156926,-2.4888505624275,-3.03582267893024,-2.25871785145836,4.06543045752273,2.56385640648587,-150.796153680965
1.29964633390365,2.7315624609992,-3.02810775471441,-2.25717847940584,4.01649192947783,2.52905314256087,-117.492396257619
1.5342293668741,-1.3961674346584,-3.02039283049857,-2.25562530132594,3.89551120245338,2.49458027966202,-141.110497757979
1.64505843093983,-0.707254587755829,-3.01267790628274,-2.25405831721867,3.70564243091983,2.46043468116287,-137.744736855748
1.62321537236121,2.36891473524693,-3.00496298206691,-2.25247752708402,3.45121428644846,2.4266132402142,-121.401385033247
1.47045785061311,-2.83549261903696,-2.99724805785107,-2.25088293092199,3.13761691097899,2.39311287946132,-155.997764203957
1.19907790366698,1.93438353707132,-2.98953313363524,-2.24927452873259,2.77117440780734,2.35993055076408,-132.233029812999
0.83091283664779,-0.221581378169769,-2.98181820941941,-2.2476523205158,2.35900579015949,2.32706323491952,-151.12594051712
0.395588025326025,-1.56147521046284,-2.97410328520358,-2.24601630627164,1.90887734829467,2.29450794138716,-166.206845934829
-0.071866968091222,2.65958361975022,-2.96638836098774,-2.24436648600011,1.42904938337272,2.26226170801687,-147.939984944874
-0.533837141322758,-2.77264914102051,-2.95867343677191,-2.2427028597012,0.928120193838698,2.23032160077941,-187.902505272778
-0.953148842648865,1.90661019345336,-2.95095851255608,-2.24102542737491,0.414870092370553,2.1986847134994,-167.170426617783
-1.29606104710668,-0.481524886404418,-2.94324358834024,-2.23933418902124,-0.101891916541883,2.16734816759094,-187.936937513288
-1.53498041729567,-1.0636521306208,-2.93552866412441,-2.2376291446402,-0.613476351314978,2.13630911179566,-197.090600783236
-1.65068167424516,2.2375490331426,-2.92781373990858,-2.23591029423178,-1.11145412580343,2.1055647219233,-181.463199253506
-1.63385461033009,-2.8223820417224,-2.92009881569275,-2.23417763779598,-1.5877880818366,2.07511220059477,-215.591902232241
-1.48585325974939,2.69776207038605,-2.91238389147691,-2.23243117533281,-2.03495343922147,2.04494877698758,-184.149039247599
-1.2185869425833,-2.02143018003786,-2.90466896726108,-2.23067090684225,-2.44604568916839,2.01507170658373,-213.52527802653
-0.853561949857591,0.95130174690603,-2.89695404304525,-2.22889683232433,-2.8148747336186,1.98547827092003,-195.533149119766
-0.420150982960479,0.216745081576708,-2.88923911882941,-2.22710895177902,-3.13604435256342,1.95616577734072,-198.834019645224
0.0467703984539613,-1.31930449082883,-2.88152419461358,-2.22530726520634,-3.40501635951482,1.92713155875247,-206.318333306132
0.509630130605561,2.14960974689012,-2.87380927039775,-2.22349177260628,-3.61815907754752,1.89837297338172,-183.224556812152
0.931182981063538,-2.68024470699858,-2.86609434618192,-2.22166247397885,-3.77278003090806,1.86988740453429,-210.265030380219
1.27750758487316,2.84525016089592,-2.85837942196608,-2.21981936932404,-3.86714299663039,1.84167226035731,-174.786318083198
1.5207360168956,-2.73428084498478,-2.85066449775025,-2.21796245864185,-3.90046979390705,1.81372497360338,-206.819843413498
1.64129625810398,2.3610410099279,-2.84294957353442,-2.21609174193228,-3.87292740359603,1.78604300139701,-175.291205940377
1.62948710985471,-1.85594281761212,-2.83523464931858,-2.21420721919534,-3.78560120410767,1.7586238250032,-200.039667121011
1.48625882649226,1.2408320184584,-2.82751972510275,-2.21230889043102,-3.64045528138719,1.73146494959828,-181.525049130125
1.22313665062025,-0.631438170697419,-2.81980480088692,-2.21039675563932,-3.44028091860037,1.70456390404295,-193.458134868472
0.861293403975603,0.0221499562706375,-2.81208987667108,-2.20847081482025,-3.18863449469113,1.67791824065739,-190.947389953142
0.429845760333624,0.50316304674318,-2.80437495245525,-2.2065310679738,-2.88976611986471,1.65152553499854,220.54313587648
-0.0364887046495613,-0.980470792450935,-2.79666002823942,-2.20457751509997,-2.54854041029702,1.62538338563956,-199.569590724225
-0.500185154976556,1.35131212173503,-2.78894510402359,-2.20261015619877,-2.1703508543748,1.5994894139513,-187.134473294342
-0.923931029475837,-1.67066892941276,-2.78123017980775,-2.20062899127019,-1.76102924924691,1.57384126388583,-205.630250737098
-1.27362849571348,1.89264395541643,-2.77351525559192,-2.19863402031423,-1.32675169042241,1.54843660176215,-184.010280252768
-1.52113822225549,-2.07909912732261,-2.76580033137609,-2.1966252433309,-0.873942579843596,1.52327311605378,-206.987893992367
-1.64654368438912,2.18645579332322,-2.75808540716026,-2.19460266032019,-0.409178080773263,1.49834851717848,-178.784948352031
-1.63975379995531,-2.27550442189691,-2.75037048294442,-2.1925662712821,0.0609096073785068,1.47366053728991,-202.299569153118
-1.50131493496163,2.29925180630501,-2.74265555872859,-2.19051607621663,0.529725852692691,1.44920693007127,-170.672794003667
-1.24236693879651,-2.3135869754472,-2.73494063451276,-2.18845207512379,0.990803857179264,1.42498547053095,-193.301731263783
-0.883746746787678,2.26580227223566,-2.72722571029692,-2.18637426800357,1.43789046868867,1.40099395480005,-159.672555206607
-0.454311681095475,-2.20580603141588,-2.71951078608109,-2.18428265485598,1.86502652967527,1.37723019993185,-179.986402538539
0.0113826300312116,2.07514351671367,-2.71179586186526,-2.182177235681,2.26662087121914,1.3536920437032,-148.14513194964
0.475862862268008,-1.91875076978938,-2.70408093764943,-2.18005801047865,2.63751718401774,1.3303773444178,244.104320638658
0.901753385359188,1.67463921749198,-2.69636601343359,-2.17792497924893,2.97305312565542,1.30728398071129,-138.559659775009
1.25478379205017,-1.38649311950127,-2.68865108921776,-2.17577814199183,3.26911115341008,1.28440985135826,-151.799075150826
1.50654655703901,0.994389914646198,-2.68093616500193,-2.17361749870735,3.52216070232265,1.26175287508108,-133.650587781692
1.63678292362673,-0.548564930645105,-2.67322124078609,-2.17144304939549,3.72929145749424,1.23931099036046,-140.570033164949
1.63501307815153,0.00126505667553354,-2.66550631657026,-2.16925479405625,3.888237595972,1.21708215524796,-136.270724042341
1.50137943591011,0.57868711566781,-2.65779139235443,-2.16705273268964,3.9973929956485,1.19506434718014,-133.181258354814
1.24663518133422,-1.2140222840932,-2.65007646813859,-2.16483686529566,4.05581752499192,1.17325556279455,-145.912514202621
0.891278984567355,1.80579813346105,-2.64236154392276,-2.16260719187429,4.0632346369532,1.15165381774744,-130.593660264363
0.463905521760697,-2.34483185013048,-2.63464661970693,-2.16036371242555,4.02002059202845,1.13025714653322,-159.145442774051
-0.00109547116514946,2.70421332289689,-2.6269316954911,-2.15810642694943,3.92718572831735,1.10906360230561,-133.077487062168
-0.466306459568418,-2.85896375855278,-2.61921677127526,-2.15583533544594,3.78634827979645,1.08807125670051,-171.517202117713
-0.894293010965904,2.6885351485285,-2.61150184705943,-2.15355043791507,3.59970131736799,1.06727819966053,-142.866352789444
-1.25061605564215,-2.20636111478106,-2.6037869228436,-2.15125173435682,3.36997345015152,1.04668253926121,-176.77265491407
-1.506603117472,1.3689927740575,-2.59607199862776,-2.14893922477119,3.10038397671164,1.02628240153886,-159.459338834925
-1.64165552053954,-0.304790167285974,-2.58835707441193,-2.14661290915819,2.79459321735794,1.00607593032008,-172.623879589792
-1.64490591607109,-0.889718766128407,-2.5806421501961,-2.14427278751781,2.45664878935051,0.986061287052841,-178.61035767137
-1.51609275239419,1.94872831352503,-2.57292722598027,-2.14191885985006,2.09092860695792,0.966236650639202,-163.30764824132
-1.26558132138457,-2.68214482917799,-2.56521230176443,-2.13955112615492,1.70208139812799,0.946600217269627,-191.986862895158
-0.913529687843327,2.82221984290748,-2.5574973775486,-2.13716958643241,1.2949655294346,0.927150200258851,-158.779177384866
-0.488266617502409,-2.30779853498506,-2.54978245333277,-2.13477424068253,0.874586921444574,0.90788482988331,-189.283226136263
-0.0240120279714889,1.14109419018672,-2.54206752911693,-2.13236508890526,0.446036818274907,0.888802353220121,-167.693215777614
0.441876607430773,0.367324870070737,-2.5343526049011,-2.12994213110062,0.0144301485345098,0.869901033987583,-171.708191450977
0.871910327563255,-1.83989275226769,-2.52663768068527,-2.1275053672686,-0.415154819235047,0.851179152387202,-184.971294086067
1.23148533186433,2.73058352892222,-2.51892275646944,-2.12505479740921,-0.837734864326854,0.832635004947201,252.450671229811
1.49166746667744,-2.71106310802318,-2.5112078322536,-2.12259042152244,-1.24847762932369,0.814266904367528,-191.080153004312
1.63152048844477,1.64548252629007,-2.50349290803777,-2.12011223960829,-1.64275429962321,0.796073179366336,-166.416419191359
1.63979075391316,0.0871537005336955,-2.49577798382194,-2.11762025166677,-2.01618863961194,0.778052174527908,-178.363894407423
1.5158127743001,-1.85395081791828,-2.4880630596061,-2.11511445769786,-2.36470193771768,0.760202250152038,-193.519202985764
1.26956276560847,2.80286666764606,-2.48034813539027,-2.11259485770159,-2.68455347483645,0.742521782104838,-169.73804017637
0.920855886022749,-2.4531163956695,-2.47263321117444,-2.11006145167793,-2.97237619469328,0.725009161670959,-206.571198358943
0.497751756802253,0.8258352446712,-2.46491828695861,-2.1075142396269,-3.22520731975214,0.707662795407216,-192.092683050857
0.0342965706498764,1.25846381418609,-2.45720336274277,-2.10495322154849,-3.44051372157275,0.690481104997607,-194.421776361557
-0.432216525222682,-2.70077589611805,-2.44948843852694,-2.1023783974427,-3.61621191928375,0.6734625271097,-223.258903113139
-0.864248320811149,2.54536060046369,-2.44177351431111,-2.09978976730954,-3.75068264341562,0.656605513252393,-196.156367464956
-1.22703423512814,-0.819573073696421,-2.43405859009527,-2.097187331149,-3.8427799640667,0.639908529635015,-220.23267298255
-1.4913817401511,-1.49914955803389,-2.42634366587944,-2.09457108896108,-3.89183504167474,0.623370057027774,-226.572915848781
-1.63601941479249,2.80960560817636,-2.41862874166361,-2.09194104074579,-3.8976546149967,0.606988590623517,-201.813661109795
-1.64930860605212,-2.14666052665715,-2.41091381744778,-2.08929718650312,-3.86051439378795,0.590762639900818,-231.734340919099
-1.53017996401056,-0.161278122343764,-2.40319889323194,-2.08663952623307,-3.78114757270093,0.574690728488358,-218.049056834594
-1.28821948989842,2.3590945142709,-2.39548396901611,-2.08396805993565,-3.66072872773988,0.558771394030583,-200.426059467764
-0.942897173156065,-2.6841249196555,-2.38776904480028,-2.08128278761085,-3.50085339692027,0.54300318805466,-226.851631820736
-0.522000287242821,0.707611060167391,-2.38005412058444,-2.07858370925867,-3.30351368235886,0.527384675838672,-201.692582024725
-0.0593974131915446,1.90337491719247,-2.37233919636861,-2.07587082487912,-3.07107024169351,0.511914436281082,-189.032649521388
0.407686885333327,-2.81752877239501,-2.36462427215278,-2.07314413447218,-2.80622106239207,0.496591061771426,-212.018576646334
0.841667434995481,1.02842340284122,-2.35690934793694,-2.07040363803788,-2.51196743310292,0.481413158062236,-183.336990634058
1.20762284315731,1.78352614039741,-2.34919442372111,-2.06764933557619,-2.19157754173111,0.466379344142185,-173.649774174946
1.47610554009195,-2.81366354053471,-2.34147949950528,-2.06488122708713,-1.84854814044437,0.451488252110426,-196.852069620829
1.62551135555871,0.837720967552682,-2.33376457528945,-2.06209931257069,-1.4865647234322,0.436738527052131,-170.924842866794
1.64381795549604,2.0638841568546,-2.32604965107361,-2.05930359202687,-1.10946066409912,0.422128826915212,-161.081069086641
1.52955225092617,-2.66037818086686,-2.31833472685778,-2.05649406545568,-0.721175754667824,0.407657822388202,-187.549405327281
1.29190893395547,0.109156436609929,-2.31061980264195,-2.05367073285711,-0.325714583123039,0.393324196779313,-170.075048241076
0.950010602557733,2.57948306523958,-2.30290487842612,-2.05083359423116,0.0728948296994894,0.379126645896629,-155.063066056783
0.531369010156409,-2.07148553384526,-2.29518995421028,-2.04798264957784,0.47064172598646,0.365063877929437,-183.364818954558
0.0696712596275579,-1.13941319653562,-2.28747502999445,-2.04511789889714,0.863572252282404,0.351134613330688,-178.620514657715
-0.397930918522287,2.8374264962346,-2.27976010577862,-2.04223934218906,1.24782768131608,0.337337584700578,-155.922635004371
-0.833810678403237,-0.66911446466006,-2.27204518156278,-2.03934697945361,1.61968087467373,0.323671536671225,-177.928192868669
-1.20289380240474,-2.47581962554732,-2.26433025734695,-2.03644081069078,1.97557067442842,0.310135225792445,-189.150230901296
-1.47548104087332,2.02597630739485,-2.25661533313112,-2.03352083590057,2.31213394165223,0.296727420418616,-162.249824824441
-1.62963794077884,1.43471333230753,-2.24890040891528,-2.03058705508299,2.62623499124598,0.283446900596609,-164.542124668085
-1.65295985948562,-2.72914234917678,-2.24118548469945,-2.02763946823802,2.91499220534495,0.270292457954789,-187.615330693006
-1.54357013712755,-0.282884500637128,-2.23347056048362,-2.02467807536569,3.17580164133266,0.257262895593066,-170.482529885055
-1.31027110700727,2.83477216946732,-2.22575563626779,-2.02170287646597,3.40635748485744,0.244357027973994,-148.170706118968
-0.971835792568193,-0.716902272321423,-2.21804071205195,-2.01871387153888,3.60466923284427,0.231573680814895,-165.316470906463
-0.555497286415874,-2.63987798767668,-2.21032578783612,-2.01571106058441,3.7690755259927,0.218911690981018,-172.270789928983
-0.0947573675005818,1.40155435988554,-2.20261086362029,-2.01269444360257,3.89825458432592,0.206369906379709,-143.73927542923
0.373309308125038,2.31963739448073,-2.19489593940445,-2.00966402059334,3.99123123270357,0.193947185855577,-133.948539777909
0.811038517553269,-1.83742511280796,-2.18718101518862,-2.00661979155674,4.04738053554556,0.18164239908667,-154.969430046286
1.18320722232466,-2.08250603135813,-2.17946609097279,-2.00356175649277,4.06642809107531,0.169454426481622,-153.103331893003
1.45986788336898,2.02658785261274,-2.17175116675696,-2.00048991540141,4.04844706493663,0.157382159077789,-126.584826901382
1.61875826893589,1.95955910896024,-2.16403624254112,-1.99740426828268,3.9938520708552,0.145424498440342,-126.180185011666
1.64709284394773,-2.06469893274608,-2.15632131832529,-1.99430481513658,3.90339003191167,0.133580356562327,-150.455981945046
1.54259159189231,-2.03283083876845,-2.14860639410946,-1.99119155596309,3.77812817980441,0.121848655765666,-152.042383898155
1.31366348238125,1.90514077774596,-2.14089146989362,-1.98806449076223,3.6194393710667,0.110228328603098,-131.393144486447
0.97872982117179,2.23400875301601,-2.13317654567779,-1.98492361953399,3.42898491845371,0.098718317761063,-133.253867671534
0.564741931081871,-1.56731765758882,-2.12546162146196,-1.98176894227838,3.20869515253999,0.0873175759634877,-160.965476100457
0.1050124425238,-2.55008517209127,-2.11774669724613,-1.97860045899539,2.96074794290858,0.076025065876504,-172.4554282999
-0.363465295400659,0.942991727551199,-2.11003177303029,-1.97541816968502,2.68754542013098,0.0648397600140592,-157.391198800975
-0.80299398256877,2.79546268763538,-2.10231684881446,-1.97222207434727,2.3916891490188,0.0537606406444306,-151.777648389115
-1.1782057807859,-0.0515859036951072,-2.09460192459863,-1.96901217298215,2.07595401038564,0.0427866996976198,-173.960084615029
